SMILES,IE,EA
CSc1c(C)c(SC)n2ccncc12,3.9308060183044287,0.6101454707037193
Oc1ccc(Cc2ccccc2)cc1,4.5679155447065565,-0.40799606781220055
O=CN1O[C@H]2CC[C@@H]1CC2,4.4682959092348025,-0.8922319961551692
N#Cc1cc(C(=O)Cl)c(C#N)cc1C(=O)Cl,6.822161493526073,2.8943253948469647
Cn1c(-c2ccccc2)c(Cl)c2ccccc21,4.039390838750114,0.3419831794650237
C1CCN(c2nnc(N3CCCC3)nn2)C1,3.858466132567264,1.6219891956476205
C=NCN1CCN(CN=C)CC1,4.057917886327777,-0.2375061001152061
CC1(C)[C@H]2[N][N][C@@H]1[C@@H]1[C@H]3CC[C@H](C3)[C@H]21,4.864751891549167,0.5612987699620136
COP1Oc2ccccc2O1,4.6437684717944645,0.6941888637862577
O=[N+]([O-])c1ccc(/C([N][N]c2ccccc2)=N\Nc2ccccc2)cc1,4.1929115915532735,2.034632011150825
CC1=C(C)N([O])C2=C(CCCC2)N1[O],4.413158339278743,0.8376884203840747
CCOC(=O)OCCc1ccccc1,5.301221631501539,-0.5487306593699031
O=C1C=CC(=O)C(c2ccccc2)=C1,5.332271055887395,2.74295393320208
O=C1CC[C@H]2CCC[C@@H]1C2,5.397908638993249,0.049112257798333385
CCOC(=O)CC[C@@H](C(=O)OCC)[N+](=O)[O-],6.474402609199022,1.7396846840216311
O=C1C=CC(=O)C(Cl)=C1Cl,6.1999175134711555,3.0876787019602485
[CH]1C=CN2C(=C1)C(c1ccccc1)=NN2c1ccccc1.[O].[O].[O].[O]Cl,5.111241776788665,1.6391968802287011
Nc1ccc(Cc2ccc(N)cc2)cc1,3.757909636363911,-0.5511254870092671
O=C(c1ccccc1)c1cccc([N+](=O)[O-])c1,5.638249554218055,2.108938781968027
Nc1cccc2ccccc12,3.7406527182243736,0.20848977661225954
CC1=CC(=O)[C@@H]2C[C@H]1C(=O)C=C2C,5.397498060030193,1.4211704997902417
COC(=O)[C@@H]1CCC[C@H]1C(=O)OC,6.2224092188494975,-0.100974802039127
COc1ccccc1N(C)C,3.4962139318609844,-0.7742185264363797
C[Si]1(C)Oc2ccccc2-c2ccccc21,4.381637050451536,0.3226265683639213
COc1cccc(C#N)c1,5.07627005727918,0.6686774893620169
CN(C)c1nc(C#N)c(C#N)nc1N(C)C,4.1640750132333775,1.3770096646636376
C[Si](C)(C)C1=CC(=O)C([Si](C)(C)C)=CC1=O,5.559994931341498,2.577559805985948
CCCNc1ccccc1,3.829924552864759,-0.7626850657437898
CN(C)c1ccc2cccc3c2c1C(=O)C=C3,4.088028741099697,1.437373360485799
CCN(CC)c1ccc2ccc(=O)oc2c1,3.997042466822313,0.8544411115814001
C=Cn1cccn1,4.898759615132438,0.04880935155742927
Fc1cccc2ccccc12,4.627186246317796,0.4381244245574636
O=CC(=O)c1ccccc1,5.651333628407519,2.2481623008912717
Nc1cc[nH]c(=O)n1,5.171040558837921,0.4295404248092383
O=C(OCc1ccccc1)c1ccc(O)cc1,5.200740518995736,0.5293808017464472
c1ccc(COc2cccc3ccccc23)cc1,4.179532347313944,0.167063446102111
Cc1ccc2ccc3c(C)ccc4ccc1c2c43,3.888048373557104,0.7492347259336385
CC(=O)/C=C/c1ccc(C)cc1,4.829494071547377,1.3416891033753928
CN1C(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c2C1=O,5.897705018958368,2.045619652302412
O=S(=O)(F)[N]S(=O)(=O)F,6.1246180849644585,1.9401372779189845
C[C@@H]1CN(C)C[C@H](c2ccccc2)N1C,4.066686871524871,-0.8411768875725101
CN(C)[C@@H]1CN(C)[C@H](c2ccccc2)CN1C,3.8604331117654516,-0.8546644173788079
CN1CCN(C)[C@@H](N(C)C)[C@H]1[C]([NH])O,3.966285075800988,-0.8560303309444861
CO[C@H]1[C@@H](N(C)C)N(C)CCN1C,4.185524007814457,-0.8367456196378042
CN1C[C@H]([C]([NH])O)N(C)[C@H](c2ccccc2)C1,4.362172224174719,-0.6832278261630562
C=C[C@@H]1CN(C)[C@H](c2ccccc2)CN1C,4.031428734325891,-0.8369425402728665
O=C(O)[C@]1(c2ccccc2)COCCO1,5.698892197060196,-0.049560634545195985
CN1CCN(C)C(N(C)C)(N(C)C)C1,3.6712459463211418,-1.1860546320516732
CN1CCN(C)[C@@](c2ccccc2)(N(C)C)C1,3.7524223461092334,-0.8468387114757205
ClC(Cl)(Cl)[C@@H]1OCCO[C@@H]1c1ccccc1,5.408111828926486,2.0219106620512317
CN[C@H]1CN(C)C[C@@H](c2ccccc2)N1C,3.9706515479789233,-0.8298507063758733
CN(C)[C@H]1[C@@H](c2ccccc2)N(C)CCN1C,3.744918289664929,-0.8723320540324493
O=C(O)[C@@H]1CS[C@H](c2ccccc2)CS1,5.0390617648459735,0.8576366431676434
N[C@@H]1CS[C@H](c2ccccc2)CS1,4.806359771495044,-0.5920029557659289
C1=COC(c2ccccc2)=C(c2ccccc2)O1,3.832361732658319,0.5663440207223176
CO[C@@H]1SCCS[C@@H]1c1ccccc1,4.961011430737561,0.3581153702121811
ClC(Cl)(Cl)[C@@H]1CS[C@H](c2ccccc2)CS1,5.102189160411943,2.2961155034077816
O=C(O)[C@@H]1SCCS[C@@H]1c1ccccc1,4.915534583060071,0.8913378211087548
CN(C)[C@@H]1CSC[C@H](N(C)C)S1,4.089760354575992,-1.047006206854712
CC[C@@]1(c2ccccc2)CSCCS1,4.929802459207711,0.4923845782119316
CC[C@H]1SCCS[C@H]1N(C)C,4.3063740927151235,-0.9872593768908701
CN(C)[C@@H]1SCCS[C@@H]1C(=O)O,4.243205123575171,0.8161812518097578
CN(C)[C@H]1CSC[C@@H](c2ccccc2)S1,4.382767721510026,0.4741950353578432
CN(C)C1=CSC=C(c2ccccc2)S1,3.5184191560343607,0.3703641751795659
CN(C)[C@@]1(c2ccccc2)CSCCS1,4.343258025802788,-0.6061497820541262
c1ccc([C@H]2CSC[C@@H](c3ccccc3)S2)cc1,4.987641058143344,-0.408939034960349
Cn1c(=O)c2c(n(C)c1=O)n(C)c(=O)n2C,4.13689663678233,0.4244245050482278
C=Cc1ccccc1C=C,4.613053167833278,0.5202532355593577
C=Cc1cccc2c1Nc1ccccc1S2,3.5095219013215684,0.4851130966286292
Cc1cc(O)c(C)c(C)c1O,3.951473635784714,-0.7946936505872144
C=C1[C@@H]2CC[C@@H](C2)C1(C)C,4.947132856837562,-0.8626700494191026
Nc1cccc2c1C(=O)c1ccccc1C2=O,4.4940677891223455,2.053491902924725
C=Cc1cccs1,4.434572862982895,0.5046788408231806
CNC1CCSCC1,4.194301279648789,-0.7739393784562707
CC(=O)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,5.089402801755204,2.214680260423484
Cc1cc(-c2ccncc2)c(C#N)cn1,5.853414273960516,1.4052656091931568
Cc1cc(-c2ccncc2C#N)ccn1,5.662994868319948,1.4326165711259817
CS(=O)(=O)[N]C1=C[CH]C(=O)C=C1,6.3245584626653,3.0427759538957617
O=C1CCC(=O)N1Cl,6.429654574175947,2.926403270762967
COc1nnc(OC)nn1,5.178042363558778,2.2203013568083407
O=C1CCNC(=O)N1,5.969517286839254,0.03591206446944861
C(=C/c1cc2ccc3cc(/C=C/c4ccccc4)sc3c2s1)\c1ccccc1,3.691786697405041,1.2065949718176854
CC(C)(C)c1ccccc1O,4.652613548448789,-0.7519114230784907
Cc1ccc(S(=O)(=O)N2CCCCC2)cc1,4.841116200533724,0.4115297186850513
COc1ccccc1CO,4.75753843776838,-0.3833078812898747
CCSc1ccccc1C,4.4966453656867085,-0.12675464669737255
O=C1C=C(Cl)C(=O)c2ccccc21,6.122107959983258,2.692372648239689
N#Cc1c2ccccc2cc2ccccc12,4.372248505323658,1.5455623913599994
CC=C(C)C,4.7735086166390825,-1.1385331677260182
Cc1ccc2nccnc2c1,5.313001700805762,1.204856929030575
C=Cc1cc(-c2ccncc2)ccn1,5.138245880652539,1.154350322991013
Nc1ccc2nccnc2c1,4.280933708012162,1.1056689422945056
C#Cc1cnc2cccc(C#C)c2n1,5.118648767176273,1.7137417615373125
O=[N+]([O-])c1ccc2c([N+](=O)[O-])cccc2c1,5.497068935420974,2.283208380949509
O=C1c2ccccc2C(=O)C1c1ccccc1,5.20180156159913,1.6184204988472632
ClC(Cl)(Cl)c1cnc2ccccc2n1,5.665432300812973,2.7819197641307256
NC1CCSCC1,4.519017166830599,-0.7423047650976513
C=Cc1cc(-c2ccncc2)c(C)cn1,4.960807393568394,0.8983941877937469
c1ccc(-c2cnc3ccccc3n2)cc1,4.962690976442536,1.334670634406939
CC[C@@H]1CCS[C@H](C)C1,4.685325411506346,-0.9276053039851829
C=Cc1cc(-c2ccncc2C)ccn1,5.201628524407715,0.91407190959726
CCCN,4.754840216809134,-0.8382750519507679
Cc1nccc(-c2ccncc2)c1O,5.0312399000700685,0.9072471258128644
COc1nccc(-c2ccncc2)c1C,4.903814404516742,0.7865230185831025
C#C[C@H]1CCCSC1,4.807845668715889,-0.6611437949926766
c1ccc(-c2cnc3cccc(-c4ccccc4)c3n2)cc1,6.067900400488725,2.7378463498462224
CN[C@H]1CCCSC1,4.189669757893716,-0.8885695044322346
C[C@@H]1CCCS[C@@H]1F,4.970720152404828,-0.8910008225378987
C#C[C@@H]1CCC[C@H](C)S1,4.81491292225255,-0.5801387216291913
Sc1ccc(S)cc1,4.243449629464156,0.20810835736265296
Cc1ccc2c3c1CCc1c(C)ccc(c1-3)CC2,4.22722481734454,0.03007775600563045
Nc1cccc(-c2ccsc2)c1,4.015909882554841,0.13106944659884912
CC(=O)Nc1cc(-c2ccnc(C)c2)ccn1,5.043403962814045,1.074768181866239
C=Cc1ccc(C)c2c1C(=O)c1ccccc1C2=O,4.974552587374636,2.0688091691386945
Cc1cc2c(c(C(Cl)(Cl)Cl)c1)C(=O)c1ccccc1C2=O,5.819074027270834,2.2340640393682407
C[C@@]1(C#N)CCCSC1,4.968977388436178,-0.7399354535795282
COc1ccsc1,4.374218263930379,-0.3492431743492488
C/C(O)=N/c1ccsc1,4.350193022908206,0.051965559153904994
CC(=O)Nc1cccc2c1C(=O)c1ccccc1C2=O,5.031143160880309,2.2877533024744485
Cc1cnccc1-c1ccncc1N(C)C,4.1041150391043635,0.6366336521728955
Oc1ccc2nccnc2c1,4.962977542246881,1.2214088247015753
Cc1cc(-c2ccncc2O)ccn1,5.232590110442834,0.9436873484679382
CNc1cc(-c2ccncc2)c(C)cn1,4.123174129102699,0.7914849736094767
Nc1cc(-c2ccncc2)ccn1,4.521487027135299,0.9718306868504444
C=Cc1cnc2ccc(C)cc2n1,5.0753847675565344,1.2613372773754237
CNc1cccc2c1C(=O)c1ccccc1C2=O,4.317586802606091,2.047803880149877
C[C@]1(F)CCCCS1,5.0981015355806445,-0.8541705301307956
O=C(O)c1cnc2cccc(C(=O)O)c2n1,5.563750472386892,2.0544950206618524
O=C(O)C1(C(=O)O)CCCCS1,5.1447947518878205,1.6029700927843806
CC[C@@H]1CCC[C@H](C)S1,4.621306813217961,-0.9027681813990056
Fc1nccc(-c2ccncc2)c1F,5.8499468143942055,1.2729650037450484
Cc1c(-c2ccncc2)ccnc1C#N,5.839052070184697,1.2426787634409266
Cc1cnc2cccc(N)c2n1,4.017626175280021,1.08176499874171
Cc1cc(-c2ccnc(F)c2)ccn1,5.624988984267111,1.185737527722813
OC1CCSCC1,4.778477763638512,-0.5069982688240997
c1ccc(-c2ccc3nccnc3c2)cc1,4.873260730733454,1.3149595460505226
CNc1cccc2nccnc12,3.9288271166711635,1.1015931232574077
O=C(O)[C@H]1CCCCS1,4.927075764853361,1.0280038132310438
F[C@H]1CCCCS1,5.246016786842665,-0.9042924107401632
C[C@@]1(F)CCCSC1,4.812099738640971,-0.8526305998188035
N[C@H]1CCCSC1,4.4485717512485285,-0.7930284553935052
C=C[C@H]1CCCCS1,4.717222119471988,1.2596924226905686
CC(C)=O,5.883211065824616,0.1002111250469171
CN1CCCC1=O,5.201622649472119,-0.9684821740742336
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,5.254121849904187,1.8284112324559831
c1ccc2sccc2c1,4.603609478833823,0.03343413598995548
C#Cc1cc(-c2ccncc2C#C)ccn1,5.508015266970324,1.3046443498948066
Cc1cnccc1-c1ccnc([N+](=O)[O-])c1,5.667591548617201,2.2226483903665213
C=Cc1cnc2c(C)cccc2n1,4.9931192873824335,1.2597953932905512
Cc1cc(C(=O)O)cc2c1C(=O)c1ccccc1C2=O,5.849386338797194,2.2842988064054226
O=[N+]([O-])c1ccc2nc([N+](=O)[O-])cnc2c1,6.332284503807022,2.939606740340969
OCC(O)CO,5.5399175070084326,-0.43986005952901897
CN(C)[C@H]1CCCSC1,3.808965204859851,-0.8444708119444839
O=C1c2ccccc2C(=O)c2cc(-c3ccccc3)ccc21,5.045276005342748,2.1916280413475757
Cc1c(-c2ccncc2)ccnc1F,5.7375715243630125,1.0095549031444535
c1nnco1,7.1515518229740325,0.08620491147812581
O=C1CSC(=S)N1,5.477157329097826,1.2990131689708506
O=C(O)CN1C=CCC=C1.[Cl],5.288591143865778,1.7019363312261704
Cc1cc(C(=O)O)c2nccnc2c1,5.296920333499292,1.5774565196785262
Cc1cccnc1,5.485731404854596,0.04608994925783927
N#Cc1cnccc1-c1ccncc1C#N,6.372735012324118,1.7713188184512547
CCc1ccc(CC)s1,4.412565922962676,-0.4174172720471687
C/C(O)=N/c1ccsc1/N=C(/C)O,3.8105267301194554,0.7842397358523159
c1ccc(-c2cc(-c3ccncc3)c(-c3ccccc3)cn2)cc1,4.691852227917115,1.0090298377232103
[O]N1C=CN([O])C=C1,4.776455337397784,1.371025707199442
C=C[C@@H]1C[C@H](C=C)CCS1,4.400007795838611,1.1181960049012558
CCC1(CC)CCSCC1,4.682476817722637,-0.9710160382768662
Cc1cc(-c2ccncc2)cc(N(C)C)n1,4.017423216455064,0.8803012461445179
CCc1cncc(CC)c1-c1ccncc1,5.386667300668341,0.6184360038401793
[CH][N][CH][C@H]1C=C1c1cc(C(Cl)(Cl)Cl)ncc1C(Cl)(Cl)Cl,3.906876536851633,2.6920282065490033
CNc1ccc2c(c1)C(=O)c1ccc(C)cc1C2=O,4.3254635812059865,1.973701276348584
C[C@@H]1CSC[C@H](O)C1,4.786103715870559,-0.803920960103278
CCc1cnc2cccc(CC)c2n1,5.018945742419964,1.1085727697478434
Cc1cc2nccnc2cc1N,4.244710289332579,1.0427217922493583
CN1C[C@@H](CSc2ccccc2)OC1=O,4.575405755674729,0.6529352194353124
COc1cncc(OC)c1-c1ccncc1,4.887101695008459,0.7557727071740374
C=Cc1cccc2c1C(=O)c1cc(C)ccc1C2=O,5.110508925239264,2.1269860520274957
C1=Cc2c1c1cnccc1c1ccncc21,3.3247200137608166,1.9917193649213003
Cc1nccc(-c2ccncc2)c1C#N,5.85986931762236,1.39953634211779
c1ccc(-c2cc(-c3ccnc(-c4ccccc4)c3)ccn2)cc1,5.018185489008465,1.102342094830965
Cc1ccc(-c2ccccc2)s1,4.1750473343759955,0.434878911919077
ClC(Cl)(Cl)c1cc(-c2ccnc(C(Cl)(Cl)Cl)c2)ccn1,6.168725272853044,1.547698163901805
ClC(Cl)(Cl)c1csc(C(Cl)(Cl)Cl)c1,5.6093882434739495,2.79044270698214
CO[C@@]1(C)CCCSC1,4.674614621695217,-0.9015587496709484
Cc1cc(-c2ccncc2)c(C(=O)O)cn1,5.877319602573698,1.3021110598543602
C=CC1(C)CCSCC1,4.744793831030256,-0.9240735711304296
C=C[C@@H]1CCS[C@H](C)C1,4.735780990756757,-0.6467980241708573
C=Cc1ccc(C=C)s1,4.153686784449381,0.94100392505934
COC1(OC)CCSCC1,4.5178988170497165,-0.7053638693054379
COS([O])(=O)=O.C[C]1C=C(C)N(C)C(C)=C1,5.532877562809154,1.2176116801725585
C=Cc1ccc2c(c1)C(=O)c1cccc(C=C)c1C2=O,5.1658341857160845,2.1945102520781803
C#CC(Cl)(Cl)Cl.ClC(Cl)(Cl)[C@@H]1[C]S1,3.3648220777919047,2.319534223288065
Fc1cc(-c2ccncc2)cc(F)n1,5.8535008633058165,1.3458823912347726
COc1cscc1C,4.418856998987031,-0.8004760370007715
C[C@]1([N+](=O)[O-])CCCSC1,5.012125693419512,1.613937322673883
CNc1sccc1C,3.3864832128288977,-0.6828103614301653
CCc1ccsc1C,4.502936569607845,-0.41170071540764175
COc1cc2nccnc2cc1OC,4.715314024580584,1.138650040231005
C=C[C@H]1CSCC[C@H]1C,4.653203681727608,-0.7374758492500404
c1ccc(-c2ccc(-c3ccccc3)s2)cc1,4.0509778704959905,0.8493973237578758
C=Cc1ccsc1C,4.388290290951408,0.059746893826377434
Oc1cc(-c2ccnc(O)c2)ccn1,5.298854151309206,1.0791054778106628
C[C@H]1CSCC[C@H]1N(C)C,3.8563667851900387,-0.8349270313105079
CC(=O)NC1(C)CCSCC1,4.466666243942745,-0.7909546268478151
C[C@@H]1CCCS[C@@H]1N(C)C,3.9081168562275703,-0.905712202786526
O=C1c2ccccc2-c2cccc3cccc1c23,4.611087904546002,1.6859398770444387
Cc1c(C)c(O)c(C)c(C)c1O,3.8681992608941074,-0.7827243043397174
CC#CC,5.624366880332309,-1.087150853096682
COc1ccc2nccnc2c1OC,4.276801063444145,1.24392997824325
Cc1cc(N)c2nccnc2c1,4.030085933250667,1.089796471341833
Cc1cc(-c2ccncc2)c(N)cn1,4.225456719581051,0.8319325514636149
Cc1cccc2nc(C(=O)O)cnc12,5.281535944971983,1.7525668279755338
Cc1cc(-c2ccncc2)cc(C(Cl)(Cl)Cl)n1,5.840734677950968,2.6817778741620715
C[C@@H]1CCSC[C@@H]1N(C)C,3.769471277167759,-0.7702519475009466
C=Cc1cc(C)cs1,4.331006858470209,0.445518764373992
C=Cc1csc(C)c1,4.370083382583834,0.2800766417181877
COc1cc(-c2ccnc(OC)c2)ccn1,5.187001096715539,1.0438347949944728
Fc1cc(-c2ccncc2)c(F)cn1,5.866291005569654,1.3216896450991045
ClC(Cl)(Cl)[C@@H]1C[C@H](C(Cl)(Cl)Cl)CCS1,5.357903409394202,2.269494586371002
Cc1ccc2c(c1)C(=O)c1cc(N)ccc1C2=O,4.4980493207091055,2.006134051288973
[O]n1oon([O])c2cc3c(cc21)C(=O)c1ccccc1C3=O,4.750310174474724,6.2466437072485865
Cc1cc(C(=O)O)cc2nccnc12,5.368539025037171,1.5985020080457617
C=Cc1cccc2c1C(=O)c1cccc(C=C)c1C2=O,5.174357814293762,2.1227633187314496
[CH2]C1=C(CC)C=[S]C1,3.864805198592512,0.1430495086875454
O=C(O)c1ccc2ncc(C(=O)O)nc2c1,5.840139091500168,2.006973204109818
COc1cccc2c1C(=O)c1cccc(OC)c1C2=O,5.144256777382543,2.111743791281333
O[C@H]1SCCC[C@H]1O,4.798759140013862,-0.36349532984459065
C#Cc1ccc2c(c1C)C(=O)c1ccccc1C2=O,5.362832708045606,2.1999359489578643
CO[C@]1(C)CCCCS1,4.4498316492114105,-0.8506147532956674
CCc1cccc2ncc(C)nc12,5.0196562234901645,1.1222576223131908
COc1ccc(C)c2c1C(=O)c1ccccc1C2=O,4.925155356811592,2.0402026685093007
CNc1c(C)ccc2c1C(=O)c1ccccc1C2=O,4.174237422908481,2.047697442821664
CC(=O)Nc1cnc2cccc(C)c2n1,4.865253386471158,1.2090555856899299
c1ccc2c(c1)sc1ccccc12,4.584418228592403,0.3097182416182478
CC(=O)Nc1cc(-c2ccncc2)cc(NC(C)=O)n1,4.8670018838725815,1.237170150755992
C[C@@H]1C[C@H](O)CCS1,4.532807980527286,-0.5517960489763936
CC(=O)Nc1ccc2nc(C)cnc2c1,4.774661508550343,1.2692823021294315
Cc1nc2ccccc2nc1C(=O)O,5.509021048701106,1.7103602300754577
C#Cc1cscc1C#C,5.158219746624672,0.35457560925860904
O=C(O)[C@@H]1CCCS[C@@H]1C(=O)O,4.99105224535524,0.2697890787254438
C[C@H]1CSCC[C@H]1F,4.727604775363579,-0.7552747773319424
Cc1cc(C(=O)O)c2c(c1)C(=O)c1ccccc1C2=O,5.996376375800173,2.5881437009462394
Cc1cscc1N,3.815128158804873,-0.6744775554056104
CNc1ccc2nc(C)cnc2c1,3.968161234624495,1.0420332979771048
COc1cc(C)c2c(c1)C(=O)c1ccccc1C2=O,5.0606805411749525,2.0151587149135595
CC(=O)N[C@]1(C)CCCSC1,4.83619645580402,-0.8456518785191292
C[C@@H]1CCS[C@H](O)C1,4.875715619332913,-0.8496265011403009
CNc1c(-c2ccncc2)ccnc1C,4.103251028687373,0.8255608481063974
O=C(O)c1cc2c(cc1C(=O)O)C(=O)c1ccccc1C2=O,6.1317110559917625,2.512185971934377
O=C(O)c1ccc2c(c1)C(=O)c1cc(C(=O)O)ccc1C2=O,6.2269389618682895,2.5364640747407976
O=C(O)c1cscc1C(=O)O,5.646119282349536,0.8280623470869615
ClC(Cl)(Cl)c1cnccc1C1=C[C@]2(C(Cl)(Cl)Cl)C=CN12,5.364252791253966,2.7446363668073896
FC1(F)CCSCC1,4.976299484752962,-0.9259682317628176
Cc1cc(C(Cl)(Cl)Cl)cc2c1C(=O)c1ccccc1C2=O,5.8267063796170975,2.2971098442954827
C[C@@H]1CCS[C@H](C#N)C1,5.114245491787734,1.0494859028091017
Cc1nc2ccccc2nc1N(C)C,4.202200502200503,0.9285283409513796
C[C@@H]1CCSC[C@@H]1F,4.889229881014762,-0.7838746928049658
C=Cc1cscc1C,4.486157170440128,0.2879563346592477
CCCC[N+](=O)[O-],6.531652919978661,1.611840941333503
CN1C[C@@H]([C]([NH])O)N(C)[C@@H](N(C)C)C1,4.235206777773419,-1.019242528653558
CN[C@@]1(N(C)C)CN(C)CCN1C,3.825013064109589,-1.3761122216805233
C#C[C@@H]1CN(C)C[C@H](c2ccccc2)N1C,4.310004706452308,-0.5422512756907962
